ID,item_cnt_month
845,0.14373897
846,0.13157733
847,0.39249605
848,0.09631386
849,0.13110547
850,0.1252755
851,0.14373897
852,0.36207488
853,0.14373897
854,0.3375212
855,0.660018
856,0.39249605
857,0.88697386
858,0.14373897
859,0.7910078
860,0.11019024
861,0.14373897
862,0.23500574
863,0.39249602
864,0.36965418
865,0.4932757
866,0.3271839
867,0.12631452
868,0.8980288
869,0.16149043
870,0.70035326
871,0.18457453
872,0.13860692
873,0.26416183
874,0.3917331
875,0.9887399
876,0.1454014
877,0.12610471
878,0.2710485
879,0.4933
880,0.090204075
881,0.39249605
882,0.5305874
883,1.395251
884,0.6011392
885,0.6906852
886,0.22472325
887,0.27515104
888,0.1750273
889,0.12656544
890,0.24504937
891,0.40078774
892,0.12486167
893,0.10075165
894,0.3375212
895,0.23500574
896,0.14373897
897,0.124297544
898,0.10443276
899,0.4933
900,0.08693408
901,1.0400226
902,0.14918733
903,0.14373897
904,0.4833501
905,0.3689981
906,1.8349614
907,0.2569276
908,0.25621372
909,0.14373897
910,0.17774616
911,0.084656715
912,1.3393321
913,0.39984277
914,0.14373897
915,0.16344985
916,0.1456891
917,0.11932329
918,0.15245073
919,0.30807012
920,0.14373897
921,0.7943966
922,0.14918733
923,0.12631452
924,0.323687
925,0.19462667
926,0.3127289
927,0.114761375
928,0.36812648
929,0.32845682
930,0.14373897
931,0.14373897
932,0.42348623
933,0.28359544
934,0.14373897
935,0.23500575
936,0.39249605
937,0.7739416
938,0.12532283
939,0.12870789
940,0.17546193
941,0.22071522
942,0.14373897
943,0.41701177
944,0.12486167
945,0.14373897
946,0.1992426
947,0.11900975
948,0.39249605
949,0.11379862
950,0.23500575
951,0.14373897
952,0.13255107
953,0.14373897
954,0.2090371
955,0.39249605
956,0.062017612
957,0.12918259
958,0.703708
959,0.14373896
960,0.14373897
961,0.121084824
962,0.31383058
963,0.17546193
964,0.17546193
965,0.14373897
966,0.15870431
967,0.14373897
968,0.12764837
969,0.08704172
970,0.14373897
971,0.107007094
972,0.111533664
973,0.3099547
974,0.11725394
975,0.12136773
976,0.35248604
977,1.1255018
978,0.22468905
979,0.9379347
980,0.32458973
981,0.30380404
982,0.509623
983,0.11195176
984,0.14373897
985,0.38128322
986,0.22025897
987,0.3584715
988,0.14432766
989,0.14373897
990,0.14373896
991,0.27304003
992,0.24403071
993,1.0265665
994,0.66116965
995,0.0705904
996,0.14373897
997,0.10543
998,0.22633016
999,0.108631104
1000,0.78570265
1001,0.17162117
1002,0.5913999
1003,0.14373897
1004,0.23800477
1005,0.15764749
1006,0.14373897
1007,0.12947065
1008,0.68345344
1009,0.15580823
1010,0.21317108
1011,0.37878478
1012,0.35949904
1013,1.4497521
1014,0.14373897
1015,0.14373897
1016,0.14373897
1017,0.14373897
1018,0.091165714
1019,0.23500575
1020,0.14373897
1021,0.23210612
1022,0.087134406
1023,0.059747778
1024,0.40274772
1025,0.13714917
1026,0.52331537
1027,0.21788709
1028,0.14373897
1029,0.08663114
1030,0.09077184
1031,0.39249605
1032,2.1093283
1033,0.14373897
1034,0.5225313
1035,0.20080379
1036,0.12980038
1037,1.2870598
1038,0.14373897
1039,0.076113835
1040,0.40670142
1041,0.14373897
1042,0.14373897
1043,0.09593235
1044,0.18962702
1045,0.23500575
1046,0.47581956
1047,0.23500575
1048,0.20081466
1049,0.14373897
1050,0.14373897
1051,0.14373897
1052,0.14373897
1053,0.14373897
1054,0.14373896
1055,0.2993237
1056,0.35880232
1057,0.14373897
1058,0.14373897
1059,1.1902859
1060,0.15189001
1061,0.14373897
1062,0.08340303
1063,0.14929724
1064,0.18819074
1065,0.085596085
1066,0.23830621
1067,0.37394735
1068,0.14114086
1069,0.39249605
1070,0.12295579
1071,0.08333226
1072,0.14373897
1073,0.23500575
1074,0.23500575
1075,0.23500575
1076,0.122090265
1077,0.14373897
1078,0.14373897
1079,0.14696728
1080,0.0925874
1081,0.14373897
1082,0.12390822
1083,0.09629989
1084,0.18409339
1085,0.08836798
1086,0.14373896
1087,0.14801262
1088,0.42348623
1089,0.40744796
1090,1.7856276
1091,0.14373897
1092,0.48336986
1093,0.0
1094,0.17546193
1095,0.15505376
1096,0.17546193
1097,0.13324496
1098,0.14373897
1099,0.074651
1100,0.20214346
1101,0.23500575
1102,0.26639813
1103,0.9201997
1104,1.3576353
1105,0.13618112
1106,0.14373897
1107,0.68364286
1108,0.10875121
1109,0.14373897
1110,0.12690562
1111,0.14373897
1112,0.14346236
1113,0.14373897
1114,0.34886146
1115,0.11479869
1116,0.17546193
1117,0.14373897
1118,0.10965716
1119,0.09604016
1120,0.35635102
1121,0.12554944
1122,0.11009242
1123,0.14373897
1124,0.13157733
1125,0.13198116
1126,0.36876687
1127,0.09567839
1128,0.14250948
1129,0.3700661
1130,0.2166636
1131,0.14373897
1132,0.11327382
1133,0.09668509
1134,0.1949077
1135,0.1062796
1136,0.14668666
1137,0.8479089
1138,0.22948137
1139,0.12641361
1140,0.12269242
1141,0.10825005
1142,0.09678999
1143,0.13731918
1144,0.082009956
1145,0.49093938
1146,0.05141384
1147,0.14373897
1148,0.14373897
1149,0.20352554
1150,0.13157731
1151,0.19109105
1152,0.14373897
1153,0.31324184
1154,0.5592518
1155,0.39249605
1156,0.1260305
1157,1.9266884
1158,1.4798839
1159,0.111722045
1160,0.15353653
1161,0.4338578
1162,0.14523408
1163,0.14373897
1164,0.11638263
1165,0.14373897
1166,0.14373897
1167,0.14373897
1168,0.14373897
1169,0.14373897
1170,0.39249605
1171,0.14373897
1172,0.14373897
1173,0.045244396
1174,0.14373897
1175,0.14373897
1176,0.14373897
1177,0.12385821
1178,0.17054726
1179,0.112920925
1180,0.49011546
1181,0.0951206
1182,0.17546193
1183,0.14373896
1184,0.14124788
1185,0.12573694
1186,0.14373897
1187,0.14373897
1188,0.111038305
1189,1.0265665
1190,0.1305742
1191,0.123479374
1192,0.14373897
1193,1.0102475
1194,0.09420626
1195,0.17198552
1196,0.13157733
1197,0.10465176
1198,0.14373897
1199,0.27621162
1200,0.08116345
1201,0.14373897
1202,0.07924432
1203,0.42859605
1204,0.14373897
1205,0.67051506
1206,0.13714917
1207,0.14373897
1208,0.14393702
1209,0.032994583
1210,0.18119676
1211,0.10059244
1212,1.8047848
1213,0.5424006
1214,0.41352862
1215,0.15913752
1216,0.5056121
1217,0.31292212
1218,0.16753027
1219,0.12838791
1220,0.14373897
1221,0.14373897
1222,0.088038966
1223,0.12390822
1224,0.18042551
1225,0.14373897
1226,0.14038213
1227,0.14373897
1228,0.24943227
1229,0.15935652
1230,0.14373897
1231,0.4684747
1232,0.16432323
1233,0.14613742
1234,0.13714917
1235,0.31030092
1236,0.17503795
1237,0.4122696
1238,0.14373897
1239,1.0265665
1240,0.084694386
1241,0.33161768
1242,0.19341722
1243,0.39249605
1244,0.17546193
1245,0.13731918
1246,0.69392806
1247,0.14413844
1248,0.31341422
1249,0.088674836
1250,0.19072694
1251,0.14373897
1252,0.13535243
1253,0.39249605
1254,0.7193245
1255,0.0
1256,0.294436
1257,0.12838791
1258,0.14373897
1259,0.14373897
1260,0.14373897
1261,0.16952805
1262,0.14373897
1263,0.06566933
1264,1.2088845
1265,0.15113705
1266,0.16964929
1267,0.42616796
1268,0.069266915
1269,0.13006184
1270,0.39208186
1271,0.1992426
1272,0.12487732
1273,0.19910333
1274,0.14373897
1275,0.09667125
1276,0.34961426
1277,0.14373897
1278,0.14373896
1279,0.68928236
1280,0.0346421
1281,0.1372457
1282,0.078479365
1283,0.2154736
1284,0.9944996
1285,0.104938
1286,0.11939073
1287,0.5965341
1288,0.114368364
1289,0.4122696
1290,0.17162117
1291,1.2431893
1292,0.15056308
1293,0.19920738
1294,0.49323845
1295,0.2153182
1296,0.18616772
1297,0.39249605
1298,0.70021755
1299,0.22857001
1300,0.22857001
1301,0.15324311
1302,0.14505875
1303,0.14373897
1304,0.9201997
1305,0.39249605
1306,0.07884486
1307,0.09032081
1308,0.39249605
1309,0.14373897
1310,0.14373896
1311,0.16974849
1312,0.7122034
1313,0.21719779
1314,0.33500797
1315,0.14373897
1316,0.45799476
1317,0.20568553
1318,0.8420514
1319,0.08171187
1320,0.23500575
1321,0.17546193
1322,0.14373897
1323,0.28152865
1324,0.09102042
1325,0.59008837
1326,0.14373897
1327,0.14373897
1328,0.116943076
1329,0.12838791
1330,0.14373897
1331,0.14499089
1332,0.14373897
1333,1.7725031
1334,0.07261327
1335,0.12435694
1336,0.14373897
1337,0.3918732
1338,0.22025897
1339,0.15921205
1340,0.14373897
1341,0.14373897
1342,0.43608022
1343,0.12918258
1344,0.14373897
1345,0.13255107
1346,0.14373897
1347,0.18457453
1348,0.14918733
1349,0.62375844
1350,0.14373897
1351,0.23500575
1352,0.14373897
1353,0.18457453
1354,0.120008364
1355,0.39249605
1356,0.23500575
1357,0.19833405
1358,0.13572663
1359,0.67505115
1360,0.68928236
1361,0.39249605
1362,0.10770724
1363,0.1595769
1364,0.2186797
1365,0.40233368
1366,0.107681826
1367,0.1306265
1368,0.21635865
1369,0.14373897
1370,0.14373897
1371,0.14373897
1372,0.123479374
1373,0.39249605
1374,0.14373896
1375,0.39249602
1376,0.2856985
1377,0.14373897
1378,0.1333966
1379,0.23500575
1380,0.21624282
1381,0.09681184
1382,0.20889252
1383,0.28472596
1384,0.12598054
1385,0.39249605
1386,0.17615353
1387,0.10980761
1388,0.0796157
1389,0.14373897
1390,0.075183526
1391,0.11057962
1392,0.12667331
1393,0.14373897
1394,0.14373897
1395,0.31567177
1396,0.14373897
1397,0.21670964
1398,0.17793354
1399,0.10934925
1400,0.14373897
1401,0.14373897
1402,0.17546193
1403,0.40518552
1404,0.14373897
1405,0.14373897
1406,0.12094678
1407,0.14373896
1408,0.10290612
1409,0.14373897
1410,0.23500575
1411,0.14556928
1412,0.108255975
1413,0.17546193
1414,0.123479374
1415,0.08422354
1416,0.18073733
1417,0.22500478
1418,0.12458575
1419,0.22638741
1420,0.14373897
1421,0.28731516
1422,0.102874964
1423,0.08469726
1424,0.13418475
1425,0.12631452
1426,0.14373897
1427,0.13731918
1428,0.103581905
1429,0.15668479
1430,0.14373897
1431,0.1484143
1432,0.14373897
1433,0.08615884
1434,0.14373897
1435,0.09008978
1436,0.14373897
1437,0.14373897
1438,0.14373896
1439,0.14373896
1440,0.14373897
1441,0.14373897
1442,0.17238031
1443,0.30757558
1444,0.14373897
1445,0.10542518
1446,0.14373897
1447,0.14373897
1448,0.14373897
1449,0.23500575
1450,0.14373897
1451,0.10406011
1452,0.21521801
1453,0.17546193
1454,0.14373897
1455,0.14373897
1456,0.11212228
1457,0.14373897
1458,0.36714432
1459,0.68928236
1460,0.14036496
1461,0.08685872
1462,0.3988189
1463,0.14373897
1464,0.12894914
1465,0.14253566
1466,0.39252412
1467,0.14373897
1468,0.23500575
1469,0.14892742
1470,0.16512519
1471,0.1556176
1472,0.23776904
1473,0.23500575
1474,0.41043553
1475,0.30797982
1476,0.17546193
1477,0.35298347
1478,0.12344746
1479,0.39249605
1480,0.104375966
1481,0.09412247
1482,0.4933
1483,0.14373897
1484,0.063362114
1485,0.10359163
1486,0.14106525
1487,0.108922645
1488,0.093055695
1489,0.28735617
1490,0.10652468
1491,0.19624518
1492,0.15049249
1493,0.14373897
1494,0.39249605
1495,0.12344746
1496,0.1132892
1497,2.535941
1498,0.2730913
1499,0.12631452
1500,0.123479374
1501,0.12888888
1502,0.39249602
1503,0.14373896
1504,0.13283136
1505,0.14373897
1506,0.23010296
1507,0.14373897
1508,0.07747399
1509,0.12876898
1510,0.12363106
1511,0.12538818
1512,0.14373897
1513,0.14373897
1514,0.39249605
1515,0.14373897
1516,0.14373897
1517,0.10069002
1518,0.23498309
1519,0.09440891
1520,0.14373897
1521,0.39249605
1522,0.31856734
1523,0.095739126
1524,0.39252412
1525,0.14373897
1526,0.13791133
1527,0.17546193
1528,0.091910034
1529,0.114187285
1530,0.116598
1531,0.39249605
1532,0.38543952
1533,0.14373897
1534,0.14373896
1535,0.14373896
1536,0.4015599
1537,0.14373897
1538,0.39249605
1539,0.38132033
1540,0.14373897
1541,0.14373897
1542,0.14373897
1543,0.06543006
1544,0.13157733
1545,0.14373897
1546,0.14373897
1547,0.08777851
1548,0.12312193
1549,0.06258422
1550,0.14373897
1551,0.39249605
1552,0.14373897
1553,0.13255107
1554,0.14373897
1555,0.17836395
1556,0.23500575
1557,0.14373897
1558,0.39249605
1559,0.07725346
1560,0.17546193
1561,0.23500575
1562,0.14373897
1563,0.23500575
1564,0.14373897
1565,0.14373897
1566,0.18616772
1567,0.096249975
1568,0.14373897
1569,0.14373897
1570,0.14373897
1571,0.14373897
1572,0.14373897
1573,0.14373897
1574,0.399289
1575,0.14373897
1576,0.14373897
1577,0.14373897
1578,0.07900488
1579,0.14373897
1580,0.14373897
1581,0.14373897
1582,0.4093837
1583,0.13334703
1584,0.24131498
1585,0.14373897
1586,0.14373897
1587,0.23500575
1588,0.14373897
1589,0.062638
1590,0.1062796
1591,0.14373897
1592,0.14373897
1593,0.12344746
1594,0.14373897
1595,0.14373897
1596,0.14373897
1597,0.14373897
1598,0.14373896
1599,0.14373896
1600,0.14373897
1601,0.14373897
1602,0.14918733
1603,0.14373897
1604,0.14373897
1605,0.12487732
1606,0.14373897
1607,0.14373897
1608,0.39249605
1609,0.39249605
1610,0.14373897
1611,0.14373897
1612,0.14373897
1613,0.24753387
1614,0.14373897
1615,0.4515977
1616,0.14373897
1617,0.14373897
1618,0.46709523
1619,0.14373897
1620,0.13957779
1621,0.4038793
1622,0.14373897
1623,0.14373897
1624,0.14373897
1625,0.14373897
1626,0.14373897
1627,0.59670174
1628,0.12631452
1629,0.14373897
1630,0.14373896
1631,0.14373896
1632,0.14373897
1633,0.14373897
1634,0.14373897
1635,0.14373897
1636,0.14373897
1637,0.14373897
1638,0.1619795
1639,0.14373897
1640,0.14275482
1641,0.14373897
1642,0.14373897
1643,0.1239756
1644,0.19687594
1645,0.14373897
1646,0.17546193
1647,0.5105006
1648,0.14373897
1649,0.14373897
1650,0.14373897
1651,0.102488376
1652,0.14373897
1653,0.4933
1654,0.68928236
1655,0.22638741
1656,0.34484845
1657,0.15654622
1658,0.14373897
1659,0.4258079
1660,0.14373897
1661,0.110033385
1662,0.14373896
1663,0.14373896
1664,0.7858842
1665,0.14373897
1666,0.14275482
1667,0.14373897
1668,0.23500575
1669,0.08547741
