ID,item_cnt_month
370,0.20405364
371,0.20405364
372,0.20405364
373,0.20405364
374,0.4519059
375,1.2920628
376,0.49752742
377,0.2309307
378,0.23250197
379,0.20405364
380,0.40520662
381,0.2309307
382,0.26691994
383,0.20405363
384,1.0528305
385,0.27873737
386,0.28430456
387,0.20405364
388,0.22547865
389,0.20120057
390,0.20405364
391,0.16200155
392,0.48446947
393,0.22102948
394,0.20405364
395,0.20405364
396,1.067193
397,1.2761451
398,0.20405364
399,0.22888704
400,0.20405364
401,0.0685649
402,0.8505345
403,1.0637497
404,0.21752633
405,0.13590056
406,0.18031888
407,0.19470455
408,0.22082613
409,0.20405364
410,0.20405364
411,0.55911726
412,0.27385706
413,0.19497798
414,0.20405363
415,3.948863
416,0.20405364
417,0.20405364
418,0.20405364
419,0.20405364
420,0.44197813
421,0.20405364
422,0.20405364
423,0.20749167
424,0.17038171
425,0.0
426,0.20405364
427,0.20405364
428,1.3473413
429,0.48652926
430,0.28203174
431,0.6363257
432,0.1723122
433,0.20405364
434,0.20473531
435,0.19975485
436,0.1866851
437,0.28244215
438,0.43199927
439,0.11150176
440,0.2734574
441,0.6939568
442,0.26691994
443,0.31054634
444,0.17038171
445,0.4757693
446,0.30345654
447,0.29654482
448,0.20405364
449,0.32423362
450,0.20405364
451,0.1058526
452,0.2959771
453,0.26441348
454,0.0
455,0.23240677
456,0.32972676
457,0.20405364
458,0.45055303
459,0.17966707
460,20.0
461,0.9909778
462,0.20405364
463,0.599264
464,0.38474408
465,0.20405364
466,0.20405364
467,0.20405364
468,0.20405364
469,0.42160425
470,0.20405364
471,0.47641644
472,0.27454215
473,0.20405364
474,0.20405364
475,0.20405364
476,0.20405364
477,0.15443791
478,0.18886209
479,0.20405363
480,0.20405364
481,0.20405364
482,0.16706511
483,0.20405364
484,0.41718316
485,0.37530705
486,1.2883173
487,0.21871151
488,0.20405364
489,0.8118301
490,0.23491323
491,0.20405364
492,0.3385801
493,0.20405364
494,0.15733612
495,0.16861117
496,0.16200155
497,0.20405364
498,0.20405364
499,0.20405364
500,0.20405364
501,0.27790976
502,0.2772144
503,0.20405364
504,0.0
505,1.0523043
506,1.1962498
507,0.29897338
508,1.3233428
509,0.3410845
510,0.2536423
511,0.15073614
512,0.2837179
513,0.20405364
514,0.1723122
515,0.20405364
516,0.26691994
517,0.66218966
518,0.5656876
519,0.2616191
520,0.6464466
521,2.8158252
522,0.285557
523,2.0030534
524,0.27454215
525,0.28686222
526,0.26517478
527,0.24745096
528,0.19982652
529,0.25709945
530,0.20405364
531,0.6344788
532,0.19589481
533,0.19899476
534,0.20405364
535,0.15195282
536,0.20405364
537,0.18897939
538,0.0
539,0.12576489
540,0.0
541,0.20405364
542,0.4098842
543,0.19036049
544,0.20140645
545,0.20405364
546,0.29275626
547,0.2189502
548,0.20150934
549,0.21032616
550,0.20405364
551,0.36300045
552,0.28714284
553,0.14265607
554,0.20029044
555,0.40520662
556,0.16253088
557,0.18224156
558,0.20405364
559,0.13452758
560,0.13098146
561,1.0531014
562,0.17041098
563,0.20405364
564,0.20405364
565,0.23344277
566,0.26694244
567,0.20405364
568,0.5142434
569,0.1878087
570,0.20405364
571,0.20405364
572,0.26691994
573,0.18303293
574,0.20405363
575,0.20405363
576,0.2230801
577,0.20405364
578,0.20405364
579,0.17557143
580,0.20405364
581,0.20405364
582,0.20405364
583,0.20405364
584,0.36587963
585,0.17844544
586,0.20405364
587,0.6091579
588,2.1015909
589,0.303935
590,0.28491172
591,0.17877845
592,0.796876
593,0.16897184
594,0.14335725
595,0.25555378
596,0.26172382
597,0.20405364
598,0.19723628
599,0.20405364
600,0.16022888
601,0.2645832
602,0.20405364
603,0.20498832
604,0.24780126
605,0.1304985
606,0.19028684
607,0.20405363
608,0.22516942
609,0.5605063
610,0.37931043
611,0.69010204
612,0.20405364
613,0.20405364
614,0.20405364
615,0.7116555
616,0.20405364
617,0.12962931
618,0.26691994
619,0.16200155
620,0.26977813
621,0.20405364
622,0.20405364
623,0.40178722
624,0.20405364
625,0.20405364
626,0.26691994
627,0.20405364
628,0.22327659
629,0.27454215
630,0.28613287
631,0.20405364
632,0.27454215
633,0.20405364
634,0.51136196
635,0.87798256
636,0.20405364
637,0.3136263
638,0.34525892
639,0.25191998
640,0.6923143
641,0.29670417
642,0.21105082
643,0.20405364
644,0.20650198
645,0.20405364
646,0.26691994
647,0.16200155
648,0.20405364
649,0.27454215
650,0.23428772
651,0.13787554
652,0.20405364
653,0.26654243
654,0.067981526
655,0.20405364
656,0.15408812
657,0.20405364
658,0.20405364
659,0.17542602
660,0.13683285
661,0.30182046
662,0.20405364
663,0.6846204
664,0.205146
665,0.2850752
666,0.24695791
667,0.20405364
668,0.20405364
669,0.27454215
670,0.12525141
671,0.18938649
672,0.45556593
673,0.42992944
674,0.20405364
675,0.20405364
676,0.1443699
677,0.2325333
678,0.26691994
679,0.89898723
680,0.20405364
681,0.17565829
682,0.0
683,0.20405364
684,0.20405364
685,0.20405364
686,0.40520662
687,0.20405364
688,0.19679359
689,0.20405364
690,0.20405364
691,0.17942102
692,0.16811681
693,0.1934393
694,0.20405364
695,0.28601643
696,0.20405364
697,0.20405364
698,0.20405364
699,0.20405364
700,0.20405364
701,0.20405364
702,0.5806687
703,0.5806687
704,0.20405364
705,0.20405364
706,0.1503916
707,0.20405364
708,0.17178963
709,1.6255416
710,0.23005322
711,0.44558725
712,0.20405364
713,0.7495356
714,0.26691994
715,0.20405364
716,0.18224156
717,0.28430456
718,0.20405364
719,0.20405364
720,0.20405364
721,0.27767906
722,0.17805964
723,1.3036264
724,0.27453363
725,0.26691994
726,0.36201435
727,0.20405364
728,0.20405364
729,0.5806686
730,0.23526807
731,0.20475245
732,0.7559298
733,0.20405364
734,0.20405363
735,0.26691994
736,0.20405364
737,0.30678442
738,0.26691994
739,0.24304773
740,0.26691994
741,0.19006222
742,0.20405364
743,0.20405364
744,0.7881296
745,0.26691994
746,0.40520662
747,0.5806686
748,0.42836386
749,0.20405364
750,0.21822552
751,0.14922276
752,0.44558725
753,0.2062208
754,4.517212
755,0.18224156
756,0.20405364
757,0.2696232
758,0.19679324
759,0.43087158
760,0.8527721
761,0.28578213
762,0.19554308
763,0.20405364
764,0.44558725
765,0.16200155
766,0.26691994
767,0.25307626
768,0.63807636
769,0.44478035
770,0.20405364
771,0.20405364
772,0.26691994
773,0.20405364
774,0.20405364
775,0.20405364
776,0.20405364
777,0.20405364
778,0.20405364
779,0.20405364
780,0.20405364
781,0.20405364
782,0.27767906
783,0.20405364
784,0.20405364
785,0.20405364
786,0.5806686
787,0.26691994
788,0.20405364
789,0.20405364
790,0.20405364
791,0.20405364
792,0.20405364
793,0.20405364
794,0.20405364
795,0.20405364
796,0.20405364
797,0.20405364
798,0.20405363
799,0.4004235
800,0.20405364
801,0.11586851
802,0.20405364
803,0.20405364
804,0.27554888
805,0.20405364
806,0.07495773
807,0.28491172
808,0.31747076
809,0.20405364
810,0.5137998
811,0.31936634
812,0.17038171
813,0.16200155
814,0.19646496
815,0.51214
816,0.5160525
817,0.20405364
818,0.20405364
819,0.21210073
820,0.31883013
821,0.21567011
822,0.2720357
823,0.20405364
824,0.24511923
825,0.2035303
826,0.27454215
827,0.20405364
828,0.19728231
829,0.25539297
830,0.20405363
831,0.44273102
832,0.23311092
833,0.29692823
834,0.20405364
835,0.22528334
836,0.20405364
837,0.1301955
838,0.70223564
839,0.18544154
840,0.20405364
841,0.44273096
842,0.17038171
843,0.20405364
844,0.40520662
845,0.20405364
846,0.2217502
847,0.20405364
848,0.09882878
849,0.15815124
850,0.26290146
851,0.20405364
852,0.45025352
853,0.20405364
854,0.40520662
855,1.1706793
856,0.20405364
857,0.63099784
858,0.20405364
859,0.2309307
860,0.15383361
861,0.20405364
862,0.26691994
863,0.20405363
864,0.1588176
865,0.22699793
866,0.29283166
867,0.20150934
868,0.44059876
869,0.29457742
870,0.31847382
871,0.18224156
872,0.27518132
873,0.7451012
874,0.29425037
875,0.5413503
876,0.20998798
877,0.19679324
878,0.43172097
879,0.26691994
880,0.13689284
881,0.20405364
882,0.9456669
883,0.20405364
884,0.0
885,1.2807668
886,0.27362072
887,0.45438892
888,0.38309944
889,0.184561
890,0.55180556
891,0.36311442
892,0.20009278
893,0.13842471
894,0.40520662
895,0.26691994
896,0.20405364
897,0.063203014
898,0.22861905
899,0.26691994
900,0.21613178
901,0.9487591
902,0.16200155
903,0.20405364
904,0.4004235
905,0.30678442
906,2.350026
907,0.14950456
908,0.46558735
909,0.20405364
910,0.34139442
911,0.21638297
912,0.46635783
913,0.21212523
914,0.20405364
915,0.3452482
916,0.17377931
917,0.12883711
918,0.13254157
919,0.293869
920,0.20405364
921,1.5997105
922,0.16200155
923,0.20150934
924,0.2951122
925,0.28007612
926,0.38881597
927,0.17552368
928,0.20150934
929,0.15977606
930,0.20405364
931,0.20405364
932,0.27454215
933,0.17731476
934,0.20405364
935,0.26691994
936,0.20405364
937,1.4360355
938,0.14729683
939,0.30585176
940,0.27454215
941,0.06282164
942,0.20405364
943,0.36546683
944,0.20009278
945,0.20405364
946,0.25867084
947,0.17639442
948,0.20405364
949,0.16868518
950,0.26691994
951,0.20405364
952,0.17653927
953,0.20405364
954,0.5547185
955,0.20405364
956,0.55762935
957,0.18325253
958,0.62417805
959,0.20405363
960,0.20405364
961,0.28358465
962,0.21874796
963,0.27454215
964,0.27454215
965,0.20405364
966,0.33187884
967,0.20405364
968,0.15906712
969,0.18494438
970,0.20405364
971,0.20878816
972,0.20297231
973,0.42419368
974,0.38489136
975,0.1840891
976,0.20190905
977,1.7441841
978,0.7536047
979,1.719694
980,0.50552803
981,0.42401287
982,0.56483364
983,0.1639869
984,0.20405364
985,0.39051253
986,0.44273096
987,0.6530077
988,0.20306443
989,0.20405364
990,0.20405363
991,0.17459847
992,0.23524833
993,0.20405364
994,0.2217502
995,0.15261422
996,0.20405364
997,0.19545692
998,0.21003371
999,0.10729312
1000,0.9456669
1001,0.23491323
1002,0.50182515
1003,0.20405364
1004,0.27538207
1005,0.27100423
1006,0.20405364
1007,0.17618911
1008,0.16200155
1009,0.36013487
1010,0.20871359
1011,0.17038171
1012,0.904175
1013,2.8862615
1014,0.20405364
1015,0.20405364
1016,0.20405364
1017,0.20405364
1018,0.25857505
1019,0.26691994
1020,0.20405364
1021,0.21349369
1022,0.18980695
1023,0.35567185
1024,0.2846398
1025,0.20549282
1026,0.27767906
1027,0.28694338
1028,0.20405364
1029,0.29045275
1030,0.17444502
1031,0.20405364
1032,2.7928824
1033,0.20405364
1034,0.43334135
1035,0.27782136
1036,0.22027577
1037,1.5198559
1038,0.20405364
1039,0.21331246
1040,0.24201371
1041,0.20405364
1042,0.20405364
1043,0.09756017
1044,0.6925121
1045,0.26691994
1046,0.6002148
1047,0.26691994
1048,0.9862528
1049,0.20405364
1050,0.20405364
1051,0.20405364
1052,0.20405364
1053,0.20405364
1054,0.20405363
1055,0.1933946
1056,0.30781996
1057,0.20405364
1058,0.20405364
1059,1.1869081
1060,0.21853885
1061,0.20405364
1062,0.7823423
1063,0.2770596
1064,0.30346447
1065,0.2158336
1066,0.28951514
1067,0.2874165
1068,0.17555611
1069,0.20405364
1070,0.2764857
1071,0.22433332
1072,0.20405364
1073,0.26691994
1074,0.26691994
1075,0.26691994
1076,0.38120553
1077,0.20405364
1078,0.20405364
1079,0.21303472
1080,0.24449314
1081,0.20405364
1082,0.21086432
1083,0.24267612
1084,0.27000552
1085,0.16444801
1086,0.20405363
1087,0.16960748
1088,0.27454215
1089,0.9585713
1090,0.20405364
1091,0.20405364
1092,0.45220825
1093,0.0
1094,0.27454215
1095,0.11915368
1096,0.27454215
1097,0.28740853
1098,0.20405364
1099,0.16717532
1100,0.5210854
1101,0.26691994
1102,0.27767906
1103,0.40520662
1104,1.057746
1105,0.21071742
1106,0.20405364
1107,0.24420951
1108,0.21567011
1109,0.20405364
1110,0.0
1111,0.20405364
1112,0.3032826
1113,0.20405364
1114,0.13566068
1115,0.18122144
1116,0.27454215
1117,0.20405364
1118,0.18108973
1119,0.09731425
1120,0.17099953
1121,0.17288445
1122,0.26196873
1123,0.20405364
1124,0.2217502
1125,0.2753096
1126,0.15794829
1127,0.17609528
1128,0.28475636
1129,0.19900915
1130,0.17927717
1131,0.20405364
1132,0.21486415
1133,0.17035893
1134,0.3361233
1135,0.1976695
1136,0.21811211
1137,0.0
1138,0.22100051
1139,0.19036046
1140,0.33646742
1141,0.19385655
1142,0.20854644
1143,0.17038171
1144,0.16140243
1145,0.2309307
1146,0.39984128
1147,0.20405364
1148,0.20405364
1149,0.43884525
1150,0.22175014
1151,0.41679302
1152,0.20405364
1153,0.14415121
1154,0.4608454
1155,0.20405364
1156,0.2686806
1157,1.1034197
1158,1.3499972
1159,0.024459945
1160,0.1440778
1161,0.99784976
1162,0.17958488
1163,0.20405364
1164,0.2158681
1165,0.20405364
1166,0.20405364
1167,0.20405364
1168,0.20405364
1169,0.20405364
1170,0.20405364
1171,0.20405364
1172,0.20405364
1173,1.6105185
1174,0.20405364
1175,0.20405364
1176,0.20405364
1177,0.21675712
1178,0.13257577
1179,0.17965621
1180,0.26471585
1181,0.20036429
1182,0.27454215
1183,0.20405363
1184,0.19997512
1185,0.29275626
1186,0.20405364
1187,0.20405364
1188,0.22327659
1189,0.20405364
1190,0.21105082
1191,0.20498832
1192,0.20405364
1193,0.3087741
1194,0.30607542
1195,0.3083152
1196,0.2217502
1197,0.18986349
1198,0.20405364
1199,0.458798
1200,0.24567775
1201,0.20405364
1202,0.07061218
1203,0.23162737
1204,0.20405364
1205,0.7862102
1206,0.20549282
1207,0.20405364
1208,0.2105508
1209,0.077010795
1210,0.24390642
1211,0.16041975
1212,0.6246625
1213,0.86829096
1214,0.28392747
1215,0.23240677
1216,0.44062254
1217,0.842159
1218,0.4876448
1219,0.22379236
1220,0.20405364
1221,0.20405364
1222,0.20378493
1223,0.21086432
1224,0.25639144
1225,0.20405364
1226,0.27445385
1227,0.20405364
1228,0.3417485
1229,0.19643416
1230,0.20405364
1231,0.0
1232,0.12895815
1233,0.1873483
1234,0.20549282
1235,0.44558725
1236,0.23600365
1237,0.23491323
1238,0.20405364
1239,0.20405364
1240,0.1968744
1241,0.18738967
1242,0.24595149
1243,0.20405364
1244,0.27454215
1245,0.17038171
1246,0.8867349
1247,0.43501568
1248,0.19606687
1249,0.19908635
1250,0.2786748
1251,0.20405364
1252,0.0
1253,0.20405364
1254,0.27454215
1255,0.1296943
1256,0.982135
1257,0.22379236
1258,0.20405364
1259,0.20405364
1260,0.20405364
1261,0.19025242
1262,0.20405364
1263,0.74035347
1264,1.1396304
1265,0.0
1266,0.24923648
1267,0.86390287
1268,0.21570697
1269,0.21871859
1270,0.709016
1271,0.25867084
1272,0.19900915
1273,0.25549042
1274,0.20405364
1275,0.19539335
1276,0.19602926
1277,0.20405364
1278,0.20405363
1279,0.20405363
1280,1.6570597
1281,0.3036529
1282,0.17232865
1283,0.26140937
1284,0.19982652
1285,0.0
1286,0.19665076
1287,1.0437578
1288,0.21037157
1289,0.23491323
1290,0.23491323
1291,2.8701067
1292,0.43977618
1293,0.25837857
1294,1.1377577
1295,0.25662526
1296,0.17935486
1297,0.20405364
1298,1.0203148
1299,0.2586601
1300,0.2586601
1301,0.32779706
1302,0.22961573
1303,0.20405364
1304,0.40520662
1305,0.20405364
1306,0.19259317
1307,0.23154806
1308,0.20405364
1309,0.20405364
1310,0.20405363
1311,0.2450232
1312,0.7496889
1313,0.20291688
1314,0.30045408
1315,0.20405364
1316,0.35076594
1317,0.30643326
1318,0.4571535
1319,0.18089032
1320,0.26691994
1321,0.27454215
1322,0.20405364
1323,0.4373502
1324,0.12256043
1325,0.24789758
1326,0.20405364
1327,0.20405364
1328,0.1728502
1329,0.22379236
1330,0.20405364
1331,0.19095966
1332,0.20405364
1333,1.4342171
1334,0.28166348
1335,0.20029174
1336,0.20405364
1337,0.22623351
1338,0.44273096
1339,0.20016603
1340,0.20405364
1341,0.20405364
1342,0.54185516
1343,0.18325251
1344,0.20405364
1345,0.17653927
1346,0.20405364
1347,0.18224156
1348,0.16200155
1349,0.24676229
1350,0.20405364
1351,0.26691994
1352,0.20405364
1353,0.18224156
1354,0.3269306
1355,0.20405364
1356,0.26691994
1357,0.2562517
1358,0.19754723
1359,0.22100116
1360,0.20405364
1361,0.20405364
1362,0.20408626
1363,0.36125007
1364,0.3141316
1365,0.4559316
1366,0.177467
1367,0.15958992
1368,0.3727529
1369,0.20405364
1370,0.20405364
1371,0.20405364
1372,0.20498832
1373,0.20405364
1374,0.20405363
1375,0.20405363
1376,0.06465696
1377,0.20405364
1378,0.4262202
1379,0.26691994
1380,0.26441348
1381,0.20219839
1382,0.3146667
1383,0.47504547
1384,0.19283624
1385,0.20405364
1386,0.20731199
1387,0.11706062
1388,0.16245691
1389,0.20405364
1390,0.20025592
1391,0.34478164
1392,0.28644204
1393,0.20405364
1394,0.20405364
1395,0.15554953
1396,0.20405364
1397,0.21074776
1398,0.33528468
1399,0.20028155
1400,0.20405364
1401,0.20405364
1402,0.27454215
1403,0.8270948
1404,0.20405364
1405,0.20405364
1406,0.17712496
1407,0.20405363
1408,0.17446685
1409,0.20405364
1410,0.26691994
1411,0.11188363
1412,0.17528512
1413,0.27454215
1414,0.20498832
1415,0.17603043
1416,0.25616348
1417,0.3314638
1418,0.15944016
1419,0.23255976
1420,0.20405364
1421,0.3856403
1422,0.15260164
1423,0.17114909
1424,0.20489015
1425,0.20150934
1426,0.20405364
1427,0.17038171
1428,0.16351922
1429,0.2808342
1430,0.20405364
1431,0.20447989
1432,0.20405364
1433,0.17743623
1434,0.20405364
1435,0.17185852
1436,0.20405364
1437,0.20405364
1438,0.20405363
1439,0.20405363
1440,0.20405364
1441,0.20405364
1442,0.25449485
1443,0.22387996
1444,0.20405364
1445,0.17452237
1446,0.20405364
1447,0.20405364
1448,0.20405364
1449,0.26691994
1450,0.20405364
1451,0.2597662
1452,0.26338193
1453,0.27454215
1454,0.20405364
1455,0.20405364
1456,0.1824163
1457,0.20405364
1458,0.20140645
1459,0.20405364
1460,0.27497086
1461,0.11319813
1462,0.4023958
1463,0.20405364
1464,0.28759593
1465,0.21944234
1466,0.16200155
1467,0.20405364
1468,0.26691994
1469,0.19064806
1470,0.29193863
1471,0.24278276
1472,0.2939424
1473,0.26691994
1474,0.43593183
1475,0.11055417
1476,0.27454215
1477,0.27288008
1478,0.20140645
1479,0.20405364
1480,0.14818361
1481,0.22480144
1482,0.26691994
1483,0.20405364
1484,0.16553752
1485,0.1602617
1486,0.069311336
1487,0.19203943
1488,0.20136644
1489,0.24875747
1490,0.20473531
1491,0.21466224
1492,0.3413303
1493,0.20405364
1494,0.20405364
1495,0.20140645
1496,0.1816653
1497,0.4597597
1498,0.0
1499,0.20150934
1500,0.20498832
1501,0.22525398
1502,0.20405363
1503,0.20405363
1504,0.14862584
1505,0.20405364
1506,0.27566576
1507,0.20405364
1508,0.37858197
1509,0.23104948
1510,0.18924904
1511,0.18497857
1512,0.20405364
1513,0.20405364
1514,0.20405364
1515,0.20405364
1516,0.20405364
1517,0.26250032
1518,0.27786702
1519,0.18266355
1520,0.20405364
1521,0.20405364
1522,0.22196597
1523,0.19455065
1524,0.16200155
1525,0.20405364
1526,0.1599019
1527,0.27454215
1528,0.28623864
1529,0.2164212
1530,0.2514488
1531,0.20405364
1532,0.19946241
1533,0.20405364
1534,0.20405363
1535,0.20405363
1536,0.36325148
1537,0.20405364
1538,0.20405364
1539,0.20489015
1540,0.20405364
1541,0.20405364
1542,0.20405364
1543,0.1447804
1544,0.2217502
1545,0.20405364
1546,0.20405364
1547,0.1913054
1548,0.53321433
1549,0.25436452
1550,0.20405364
1551,0.20405364
1552,0.20405364
1553,0.17653927
1554,0.20405364
1555,0.22103913
1556,0.26691994
1557,0.20405364
1558,0.20405364
1559,0.29129034
1560,0.27454215
1561,0.26691994
1562,0.20405364
1563,0.26691994
1564,0.20405364
1565,0.20405364
1566,0.17935488
1567,0.17972116
1568,0.20405364
1569,0.20405364
1570,0.20405364
1571,0.20405364
1572,0.20405364
1573,0.20405364
1574,0.27100423
1575,0.20405364
1576,0.20405364
1577,0.20405364
1578,0.24733554
1579,0.20405364
1580,0.20405364
1581,0.20405364
1582,0.9986833
1583,0.2734126
1584,0.0
1585,0.20405364
1586,0.20405364
1587,0.26691994
1588,0.20405364
1589,0.27775928
1590,0.1976695
1591,0.20405364
1592,0.20405364
1593,0.20140645
1594,0.20405364
1595,0.20405364
1596,0.20405364
1597,0.20405364
1598,0.20405363
1599,0.20405363
1600,0.20405364
1601,0.20405364
1602,0.16200155
1603,0.20405364
1604,0.20405364
1605,0.19900915
1606,0.20405364
1607,0.20405364
1608,0.20405364
1609,0.20405364
1610,0.20405364
1611,0.20405364
1612,0.20405364
1613,1.024492
1614,0.20405364
1615,0.5806686
1616,0.20405364
1617,0.20405364
1618,0.69731426
1619,0.20405364
1620,0.19152834
1621,0.044806786
1622,0.20405364
1623,0.20405364
1624,0.20405364
1625,0.20405364
1626,0.20405364
1627,0.4329683
1628,0.20150934
1629,0.20405364
1630,0.20405363
1631,0.20405363
1632,0.20405364
1633,0.20405364
1634,0.20405364
1635,0.20405364
1636,0.20405364
1637,0.20405364
1638,0.25359955
1639,0.20405364
1640,0.20726544
1641,0.20405364
1642,0.20405364
1643,0.19982652
1644,0.21659675
1645,0.20405364
1646,0.27454215
1647,0.35679644
1648,0.20405364
1649,0.20405364
1650,0.20405364
1651,0.1566396
1652,0.20405364
1653,0.26691994
1654,0.20405364
1655,0.23255976
1656,0.14078814
1657,0.17688502
1658,0.20405364
1659,0.41517943
1660,0.20405364
1661,0.29146582
1662,0.20405363
1663,0.20405363
1664,0.23092718
1665,0.20405364
1666,0.20726544
1667,0.20405364
1668,0.26691994
1669,0.20732158
1670,0.23684064
1671,0.20405364
