ID,item_cnt_month
475,1.2884692
476,0.12257204
477,0.11559043
478,0.12319261
479,0.12257205
480,0.12257204
481,0.12257204
482,0.12115342
483,0.36103165
484,0.90144867
485,0.42386955
486,0.53188705
487,0.11347641
488,0.12257204
489,2.3890617
490,0.17230752
491,0.12257204
492,0.38002235
493,0.12257204
494,0.3504811
495,0.11574358
496,0.13993353
497,0.12257204
498,5.189546
499,0.12257204
500,0.12257204
501,0.4968611
502,0.38097912
503,0.12257204
504,1.050365
505,0.5902686
506,0.8509773
507,0.120832555
508,0.83193094
509,0.29007888
510,0.15907417
511,0.11154486
512,0.21691114
513,0.12257204
514,0.11569834
515,0.12257204
516,0.2221427
517,0.50913614
518,0.8516685
519,0.46149594
520,0.3700333
521,0.36717433
522,0.57925755
523,1.2429371
524,0.16617674
525,0.47818232
526,0.2569991
527,0.1593606
528,0.11648244
529,0.11705938
530,0.12257204
531,0.52156067
532,0.11691719
533,0.10673152
534,0.12257204
535,0.113405645
536,0.12257204
537,0.11953975
538,0.39676398
539,0.14984815
540,0.9088389
541,0.12257204
542,0.21402127
543,0.12437582
544,0.11529112
545,0.12257204
546,0.34853706
547,0.12157017
548,0.115869
549,0.12287605
550,0.12257204
551,0.2442124
552,0.5677433
553,0.12588197
554,0.123485595
555,0.32558197
556,0.12085194
557,0.18543015
558,0.12257204
559,0.13323703
560,0.26400474
561,0.65969306
562,0.10977312
563,0.12257204
564,0.12257204
565,0.11375166
566,0.16207749
567,0.12257204
568,0.1733112
569,0.10891945
570,0.12257204
571,0.12257204
572,0.7539979
573,0.23871958
574,0.12257205
575,0.12257205
576,0.2315406
577,0.12257204
578,0.12257204
579,0.35616195
580,0.12257204
581,0.12257204
582,0.12257204
583,0.12257204
584,0.7792375
585,0.11162324
586,0.12257204
587,0.4622569
588,2.6558983
589,0.15555969
590,0.47099972
591,0.2956515
592,2.2522075
593,0.11832219
594,0.11834163
595,0.14159504
596,0.15727374
597,0.12257204
598,0.12342493
599,0.12257204
600,0.12274028
601,0.15195487
602,0.12257204
603,0.1158045
604,0.21882793
605,0.11300086
606,0.11809856
607,0.12257205
608,0.11796921
609,0.36404777
610,0.33575025
611,0.58485353
612,0.12257204
613,0.12257204
614,0.12257204
615,0.80238104
616,0.36103165
617,0.26127666
618,0.46831483
619,0.13993353
620,0.3122617
621,0.12257204
622,0.12257204
623,0.5134499
624,0.36103165
625,0.36103165
626,0.7539979
627,0.12257204
628,0.11223207
629,0.16617674
630,0.21376348
631,0.12257204
632,0.16617674
633,0.12257204
634,0.49854857
635,0.2922041
636,0.12257204
637,0.21152425
638,0.21695341
639,0.121193916
640,0.4974934
641,0.7012304
642,0.12822811
643,0.12257204
644,0.11058684
645,0.12257204
646,0.7539979
647,0.13993353
648,0.12257204
649,0.16617674
650,0.22782066
651,0.839496
652,0.12257204
653,0.16210282
654,0.13783902
655,0.36103165
656,0.30383265
657,0.12257204
658,0.12257204
659,0.1356279
660,0.48154372
661,0.18546511
662,0.12257204
663,0.98303246
664,0.10677725
665,0.2869482
666,0.15932482
667,0.12257204
668,0.6386829
669,0.16617674
670,0.12214304
671,0.11295451
672,0.12661667
673,0.54397154
674,0.12257204
675,0.12257204
676,0.41658592
677,0.6988435
678,0.2221427
679,0.6408365
680,0.12257204
681,0.124944486
682,0.79087543
683,0.12257204
684,0.6386829
685,0.36103165
686,0.32558197
687,0.36103165
688,0.28941527
689,0.12257204
690,0.12257204
691,0.12551324
692,0.122586325
693,0.11245551
694,0.12257204
695,0.7880355
696,0.12257204
697,0.12257204
698,0.12257204
699,0.12257204
700,1.2884692
701,0.12257204
702,1.3301135
703,1.3301135
704,0.12257204
705,0.12257204
706,0.13384306
707,0.12257204
708,0.12428188
709,2.0665274
710,0.22267464
711,0.31363997
712,0.12257204
713,0.39707345
714,0.2221427
715,0.12257204
716,0.42144814
717,0.22064023
718,0.12257204
719,0.12257204
720,0.12257204
721,0.5124684
722,0.11415009
723,1.9002897
724,0.16074122
725,0.46831483
726,0.5002283
727,0.6386829
728,0.12257204
729,0.99413353
730,0.15695499
731,0.11746183
732,0.8940033
733,0.12257204
734,0.6386829
735,0.2221427
736,0.36103165
737,0.62443835
738,0.46831483
739,0.25903374
740,0.2221427
741,0.11329269
742,0.12257204
743,0.36103165
744,0.54142183
745,0.46831483
746,0.32558197
747,0.43224996
748,0.5517297
749,0.12257204
750,0.3372943
751,0.14094645
752,0.31363997
753,0.12201965
754,1.4991944
755,0.42144814
756,0.12257204
757,0.4020812
758,0.118061766
759,0.123785004
760,0.7506844
761,0.26251492
762,0.12496878
763,1.6469597
764,0.31363997
765,0.13993353
766,0.2221427
767,0.33453682
768,0.56448907
769,0.28886697
770,0.12257204
771,0.12257204
772,0.2221427
773,0.12257204
774,0.12257204
775,0.12257204
776,0.36103165
777,0.36103165
778,0.12257204
779,0.36103165
780,0.12257204
781,0.9500452
782,0.7979654
783,0.36103165
784,0.12257204
785,0.9500452
786,2.0799873
787,1.0737212
788,0.12257204
789,0.36103165
790,0.12257204
791,0.12257204
792,0.12257204
793,2.7778268
794,0.12257204
795,0.12257204
796,0.12257204
797,0.36103165
798,0.12257205
799,1.3752753
800,0.36103165
801,0.16169983
802,0.12257204
803,0.12257204
804,0.16853392
805,0.12257204
806,0.11412548
807,0.23464757
808,0.41426244
809,0.12257204
810,0.37575257
811,0.38931125
812,0.36189145
813,0.13993353
814,0.111822546
815,0.39943206
816,0.18039201
817,0.12257204
818,0.12257204
819,0.12609437
820,0.22339311
821,0.10999036
822,0.39600486
823,0.12257204
824,0.2360636
825,0.36249793
826,0.16617674
827,0.12257204
828,0.111233495
829,0.17558795
830,0.9500452
831,0.21312752
832,0.11853876
833,0.4148968
834,0.9500452
835,0.16231306
836,0.12257204
837,0.77254766
838,0.50313306
839,0.122491166
840,0.12257204
841,0.21312752
842,0.12717724
843,0.12257204
844,0.32558197
845,0.12257204
846,0.120780945
847,0.36103165
848,0.1355374
849,0.13458805
850,0.15958768
851,0.12257204
852,0.4316008
853,0.12257204
854,0.32558197
855,0.68118715
856,0.36103165
857,0.9844636
858,0.12257204
859,0.7654343
860,0.12609628
861,0.12257204
862,0.2221427
863,0.36103165
864,0.36678624
865,0.5298849
866,0.3389563
867,0.115869
868,0.99863505
869,0.16230112
870,0.74250984
871,0.18543015
872,0.16176227
873,0.31306887
874,0.41075832
875,1.0625516
876,0.15047948
877,0.118061766
878,0.25393584
879,0.46831483
880,0.11374697
881,0.36103165
882,0.5361535
883,1.2884692
884,0.5911027
885,0.7088076
886,0.22334576
887,0.30366135
888,0.20929015
889,0.12408729
890,0.34722
891,0.42088807
892,0.11516161
893,0.12690517
894,0.32558197
895,0.2221427
896,0.12257204
897,0.13421622
898,0.11663047
899,0.46831483
900,0.107778706
901,1.0923458
902,0.13993353
903,0.12257204
904,0.47992498
905,0.37121108
906,2.0405996
907,0.26150522
908,0.28310853
909,0.12257204
910,0.20747615
911,0.10839472
912,1.2914329
913,0.43460912
914,0.12257204
915,0.15469943
916,0.17598775
917,0.12079754
918,0.15760157
919,0.34183168
920,0.12257204
921,0.96850926
922,0.13993353
923,0.115869
924,0.37067682
925,0.2143987
926,0.3290013
927,0.13643959
928,0.35098797
929,0.33613288
930,0.12257204
931,0.12257204
932,0.40491784
933,0.31272513
934,0.12257204
935,0.2221427
936,0.36103165
937,0.9699779
938,0.13860148
939,0.16286792
940,0.16617674
941,0.26209068
942,0.12257204
943,0.43071395
944,0.11516161
945,0.12257204
946,0.21233857
947,0.12093082
948,0.36103165
949,0.11390597
950,0.2221427
951,0.12257204
952,0.12097448
953,0.12257204
954,0.19711462
955,0.36103165
956,0.24697141
957,0.11963043
958,0.66443104
959,0.12257205
960,0.12257204
961,0.16103962
962,0.34810203
963,0.16617674
964,0.16617674
965,0.12257204
966,0.23487045
967,0.12257204
968,0.12209344
969,0.11591038
970,0.12257204
971,0.109913744
972,0.110545136
973,0.4439147
974,0.11455308
975,0.11917092
976,0.34867442
977,0.9905344
978,0.2620077
979,0.9533509
980,0.32535338
981,0.31971842
982,0.51432455
983,0.11649592
984,0.12257204
985,0.4613636
986,0.21312752
987,0.42525512
988,0.12326996
989,0.12257204
990,0.12257205
991,0.28800747
992,0.26821357
993,0.9500452
994,0.6289015
995,0.13924383
996,0.12257204
997,0.13130936
998,0.23912999
999,0.12817043
1000,0.785789
1001,0.17230752
1002,0.62490815
1003,0.12257204
1004,0.22246519
1005,0.1597246
1006,0.12257204
1007,0.123627976
1008,0.6505095
1009,0.21480833
1010,0.21792947
1011,0.36189145
1012,0.40875483
1013,1.5290319
1014,0.12257204
1015,0.12257204
1016,0.12257204
1017,0.12257204
1018,0.10603044
1019,0.2221427
1020,0.12257204
1021,0.23659733
1022,0.1053594
1023,0.10445113
1024,0.4460438
1025,0.12241163
1026,0.5124684
1027,0.21745875
1028,0.12257204
1029,0.12097889
1030,0.1288919
1031,0.36103165
1032,1.8564959
1033,0.12257204
1034,0.5574599
1035,0.2162819
1036,0.12474705
1037,1.1635896
1038,0.12257204
1039,0.11408271
1040,0.45920545
1041,0.12257204
1042,0.12257204
1043,0.113406345
1044,0.2699908
1045,0.2221427
1046,0.4990403
1047,0.2221427
1048,0.20002957
1049,0.12257204
1050,0.12257204
1051,0.12257204
1052,0.12257204
1053,0.12257204
1054,0.12257205
1055,0.35536093
1056,0.38451868
1057,0.12257204
1058,0.12257204
1059,1.2637247
1060,0.16485882
1061,0.12257204
1062,0.11016543
1063,0.15806153
1064,0.21520582
1065,0.110942006
1066,0.24760379
1067,0.40226257
1068,0.14022782
1069,0.36103165
1070,0.15812127
1071,0.1060034
1072,0.12257204
1073,0.2221427
1074,0.2221427
1075,0.2221427
1076,0.15602401
1077,0.12257204
1078,0.12257204
1079,0.19864464
1080,0.10946259
1081,0.12257204
1082,0.11503453
1083,0.10842694
1084,0.20819363
1085,0.11399488
1086,0.12257205
1087,0.1471686
1088,0.40491784
1089,0.4728877
1090,1.6469597
1091,0.12257204
1092,0.54233485
1093,0.040784404
1094,0.16617674
1095,0.18020375
1096,0.16617674
1097,0.12382823
1098,0.12257204
1099,0.11008845
1100,0.17617746
1101,0.2221427
1102,0.266379
1103,0.8726848
1104,1.3248551
1105,0.12309763
1106,0.12257204
1107,0.68383455
1108,0.10999036
1109,0.12257204
1110,0.17730531
1111,0.12257204
1112,0.22646397
1113,0.12257204
1114,0.3557456
1115,0.1141402
1116,0.16617674
1117,0.12257204
1118,0.12059243
1119,0.13638026
1120,0.354513
1121,0.13545083
1122,0.14345151
1123,0.12257204
1124,0.120780945
1125,0.16246715
1126,0.4236922
1127,0.11495966
1128,0.15540619
1129,0.35449952
1130,0.23208141
1131,0.12257204
1132,0.121874005
1133,0.13067444
1134,0.21944785
1135,0.11046365
1136,0.16855456
1137,0.92685026
1138,0.27607197
1139,0.12437582
1140,0.21346925
1141,0.10989073
1142,0.11035797
1143,0.12717724
1144,0.108712345
1145,0.48292708
1146,0.08525637
1147,0.12257204
1148,0.12257204
1149,0.20763929
1150,0.120780945
1151,0.2706298
1152,0.12257204
1153,0.3468266
1154,0.62758154
1155,0.36103165
1156,0.15437467
1157,1.8768576
1158,1.3823891
1159,0.1078413
1160,0.16613582
1161,0.41672978
1162,0.18954808
1163,0.12257204
1164,0.11531961
1165,0.12257204
1166,0.12257204
1167,0.12257204
1168,0.12257204
1169,0.12257204
1170,0.36103165
1171,0.12257204
1172,0.12257204
1173,0.09398511
1174,0.12257204
1175,0.12257204
1176,0.12257204
1177,0.1176033
1178,0.2032593
1179,0.12107175
1180,0.47074926
1181,0.10859903
1182,0.16617675
1183,0.12257205
1184,0.12417654
1185,0.117001355
1186,0.12257204
1187,0.12257204
1188,0.11223207
1189,0.9500452
1190,0.12822811
1191,0.1158045
1192,0.12257204
1193,1.0329529
1194,0.1224692
1195,0.23565407
1196,0.120780945
1197,0.117339015
1198,0.12257204
1199,0.29415706
1200,0.13606559
1201,0.12257204
1202,0.10966069
1203,0.47465873
1204,0.12257204
1205,0.82438344
1206,0.12241163
1207,0.12257204
1208,0.12342027
1209,0.08536501
1210,0.21429223
1211,0.11695255
1212,1.9134092
1213,0.57987297
1214,0.42235106
1215,0.16865298
1216,0.5155389
1217,0.42062104
1218,0.14741752
1219,0.117508076
1220,0.12257204
1221,0.12257204
1222,0.11008379
1223,0.11503453
1224,0.21737048
1225,0.12257204
1226,0.15975381
1227,0.12257204
1228,0.2575829
1229,0.20931216
1230,0.12257204
1231,0.44658554
1232,0.2031529
1233,0.17519757
1234,0.12241163
1235,0.31363997
1236,0.22734857
1237,0.40732664
1238,0.12257204
1239,0.9500452
1240,0.109653465
1241,0.3613328
1242,0.21717459
1243,0.36103165
1244,0.16617674
1245,0.12717724
1246,0.70166475
1247,0.2014328
1248,0.34373003
1249,0.11138897
1250,0.21575283
1251,0.12257204
1252,0.13372451
1253,0.36103165
1254,0.6828233
1255,0.030496612
1256,0.44387066
1257,0.117508076
1258,0.12257204
1259,0.12257204
1260,0.12257204
1261,0.18557817
1262,0.12257204
1263,0.11426669
1264,1.3212216
1265,0.20781468
1266,0.16776589
1267,0.55064625
1268,0.107227914
1269,0.12388883
1270,0.35398704
1271,0.21233857
1272,0.1172535
1273,0.2118549
1274,0.12257204
1275,0.115340576
1276,0.34701833
1277,0.12257204
1278,0.12257205
1279,0.6386829
1280,0.076375455
1281,0.16317156
1282,0.10891651
1283,0.21645439
1284,0.93943644
1285,0.12634268
1286,0.11865711
1287,0.55772537
1288,0.11462284
1289,0.40732664
1290,0.17230752
1291,1.2814653
1292,0.22445191
1293,0.21780416
1294,0.5320221
1295,0.26776513
1296,0.19442713
1297,0.36103165
1298,0.6564223
1299,0.26481885
1300,0.26481885
1301,0.27842763
1302,0.16390282
1303,0.12257204
1304,0.8726848
1305,0.36103165
1306,0.11355411
1307,0.09518237
1308,0.36103165
1309,0.12257204
1310,0.12257205
1311,0.21110412
1312,0.82588565
1313,0.22583178
1314,0.36316347
1315,0.12257204
1316,0.46919894
1317,0.21171987
1318,0.8688074
1319,0.11198154
1320,0.2221427
1321,0.16617674
1322,0.12257204
1323,0.3127404
1324,0.11374782
1325,0.6159167
1326,0.12257204
1327,0.12257204
1328,0.123671584
1329,0.117508076
1330,0.12257204
1331,0.12431936
1332,0.12257204
1333,1.9463816
1334,0.11098939
1335,0.11596535
1336,0.12257204
1337,0.40876073
1338,0.21312752
1339,0.21274284
1340,0.12257204
1341,0.12257204
1342,0.3712029
1343,0.11963043
1344,0.12257204
1345,0.12097448
1346,0.12257204
1347,0.18543015
1348,0.13993353
1349,0.6482118
1350,0.12257204
1351,0.2221427
1352,0.12257204
1353,0.18543015
1354,0.16287172
1355,0.36103165
1356,0.2221427
1357,0.21502024
1358,0.12201118
1359,0.69327617
1360,0.6386829
1361,0.36103165
1362,0.11502291
1363,0.16274482
1364,0.2496057
1365,0.3865146
1366,0.11665496
1367,0.1813257
1368,0.23598963
1369,0.12257204
1370,0.12257204
1371,0.12257204
1372,0.1158045
1373,0.36103165
1374,0.12257205
1375,0.36103165
1376,0.36537743
1377,0.12257204
1378,0.15991889
1379,0.2221427
1380,0.21588323
1381,0.116181985
1382,0.21357389
1383,0.30057847
1384,0.12390335
1385,0.36103165
1386,0.18760641
1387,0.13181126
1388,0.110488
1389,0.12257204
1390,0.1231737
1391,0.122071624
1392,0.15984513
1393,0.12257204
1394,0.12257204
1395,0.34448272
1396,0.12257204
1397,0.2618946
1398,0.21389176
1399,0.12771194
1400,0.12257204
1401,0.12257204
1402,0.16617674
1403,0.5954445
1404,0.12257204
1405,0.12257204
1406,0.11926204
1407,0.12257205
1408,0.116575584
1409,0.12257204
1410,0.2221427
1411,0.13663733
1412,0.115566075
1413,0.16617674
1414,0.1158045
1415,0.11120622
1416,0.21559861
1417,0.2503936
1418,0.13439965
1419,0.22694942
1420,0.12257204
1421,0.31744108
1422,0.12851638
1423,0.12223023
1424,0.12153274
1425,0.115869
1426,0.12257204
1427,0.12717724
1428,0.11276842
1429,0.15949096
1430,0.12257204
1431,0.16372661
1432,0.12257204
1433,0.12054751
1434,0.12257204
1435,0.10717757
1436,0.12257204
1437,0.12257204
1438,0.12257205
1439,0.12257205
1440,0.12257204
1441,0.12257204
1442,0.16764751
1443,0.3378572
1444,0.12257204
1445,0.11718647
1446,0.12257204
1447,0.12257204
1448,0.12257204
1449,0.2221427
1450,0.12257204
1451,0.108666554
1452,0.2152073
1453,0.16617674
1454,0.12257204
1455,0.12257204
1456,0.12637977
1457,0.12257204
1458,0.35161048
1459,0.6386829
1460,0.15622461
1461,0.13593131
1462,0.41615903
1463,0.12257204
1464,0.13225543
1465,0.16036817
1466,0.37569338
1467,0.12257204
1468,0.2221427
1469,0.17935887
1470,0.16571288
1471,0.1670996
1472,0.26683378
1473,0.2221427
1474,0.43500388
1475,0.36672997
1476,0.16617674
1477,0.39127654
1478,0.11529112
1479,0.36103165
1480,0.14712927
1481,0.116179526
1482,0.46831483
1483,0.12257204
1484,0.11286786
1485,0.12720005
1486,0.16052072
1487,0.114475146
1488,0.10689923
1489,0.33287627
1490,0.111428015
1491,0.23768374
1492,0.16354242
1493,0.12257204
1494,0.36103165
1495,0.11529112
1496,0.11363384
1497,2.8517826
1498,0.3552336
1499,0.115869
1500,0.1158045
1501,0.118317634
1502,0.36103165
1503,0.12257205
1504,0.1296424
1505,0.12257204
1506,0.22238266
1507,0.12257204
1508,0.13374783
1509,0.18939486
1510,0.12052089
1511,0.12967199
1512,0.12257204
1513,0.12257204
1514,0.36103165
1515,0.12257204
1516,0.12257204
1517,0.10745756
1518,0.223617
1519,0.11334743
1520,0.12257204
1521,0.36103165
1522,0.33589184
1523,0.10743325
1524,0.37569338
1525,0.12257204
1526,0.12791334
1527,0.16617674
1528,0.117262125
1529,0.11581799
1530,0.1523467
1531,0.36103165
1532,0.36174512
1533,0.12257204
1534,0.12257205
1535,0.12257205
1536,0.44961685
1537,0.12257204
1538,0.36103165
1539,0.35974705
1540,0.12257204
1541,0.12257204
1542,0.12257204
1543,0.11092694
1544,0.120780945
1545,0.12257204
1546,0.12257204
1547,0.11092001
1548,0.22296244
1549,0.12129587
1550,0.12257204
1551,0.36103165
1552,0.12257204
1553,0.12097448
1554,0.12257204
1555,0.24447834
1556,0.2221427
1557,0.12257204
1558,0.36103165
1559,0.12098845
1560,0.16617674
1561,0.2221427
1562,0.12257204
1563,0.2221427
1564,0.12257204
1565,0.12257204
1566,0.19442715
1567,0.1148936
1568,0.12257204
1569,0.12257204
1570,0.12257204
1571,0.12257204
1572,0.12257204
1573,0.12257204
1574,0.39559677
1575,0.12257204
1576,0.12257204
1577,0.12257204
1578,0.102078706
1579,0.12257204
1580,0.12257204
1581,0.12257204
1582,0.53798884
1583,0.19066022
1584,0.21908362
1585,0.12257204
1586,0.12257204
1587,0.2221427
1588,0.12257204
1589,0.11529136
1590,0.11046365
1591,0.12257204
1592,0.12257204
1593,0.11529112
1594,0.12257204
1595,0.12257204
1596,0.12257204
1597,0.12257204
1598,0.12257205
1599,0.12257205
1600,0.12257204
1601,0.12257204
1602,0.13993353
1603,0.12257204
1604,0.12257204
1605,0.1172535
1606,0.12257204
1607,0.12257204
1608,0.36103165
1609,0.36103165
1610,0.12257204
1611,0.12257204
1612,0.12257204
1613,0.32246354
1614,0.12257204
1615,0.43224996
1616,0.12257204
1617,0.12257204
1618,0.47053975
1619,0.12257204
1620,0.122996405
1621,0.4712631
1622,0.12257204
1623,0.12257204
1624,0.12257204
1625,0.12257204
1626,0.12257204
1627,0.6623576
1628,0.115869
1629,0.12257204
1630,0.12257205
1631,0.12257205
1632,0.12257204
1633,0.12257204
1634,0.12257204
1635,0.12257204
1636,0.12257204
1637,0.12257204
1638,0.16352051
1639,0.12257204
1640,0.12347373
1641,0.12257204
1642,0.12257204
1643,0.11648244
1644,0.21745189
1645,0.12257204
1646,0.16617674
1647,0.5608786
1648,0.12257204
1649,0.12257204
1650,0.12257204
1651,0.12758169
1652,0.12257204
1653,0.46831483
1654,0.6386829
1655,0.22694942
1656,0.38686806
1657,0.21562803
1658,0.12257204
1659,0.44151247
1660,0.12257204
1661,0.11973372
1662,0.12257205
1663,0.12257205
1664,0.7802561
1665,0.12257204
1666,0.12347373
1667,0.12257204
